#SEED: 0.21991390036419034
SAT0,40.2988287311492,-108.75320727150338,368.72571958406286
SAT1,-47.34101320574018,89.75968805721288,448.7205137669406
SAT2,-82.1267665708941,159.12556939975377,688.9789578990176
SAT3,-56.63942830344832,10.651083543641647,691.4774497939529
SAT4,1.7748152070713843,-45.9060798125565,623.8895612701219
SAT5,-37.74657965514629,25.138392905971415,579.1283614783108
SAT6,-28.6105651620717,-48.02512484899603,325.94861179385043
SAT7,-77.23892186177183,77.31046166659581,328.4591706491133
SAT8,-53.67135175767059,-160.0014290294303,572.3710164463057
SAT9,-57.483112525438926,-106.18426451032045,603.6384445959301
SAT10,88.73974160314265,26.763477626675808,566.0629398210232
SAT11,36.0091967145012,155.8405899962537,686.3170308862682
SAT12,69.45486319445521,-108.1495503585445,680.4920006437246
SAT13,21.8088791482258,-90.2457742093817,458.16919827082666
SAT14,10.054089957875334,-86.37539648316336,592.854146172377
SAT15,30.740652773873904,-101.13194737275455,670.8596886805498
SAT16,62.631481916874236,28.46412474128337,564.1718764832253
SAT17,-15.60618508098645,-128.01477395146574,611.9578043796082
SAT18,-26.280242565478467,-6.6421349611864855,610.1878014446775
SAT19,80.7863858227401,40.728559446579254,321.9432116045246
ROUTE,-41.140864854440494,91.88342460409689,79.8187739441874,57.75898606627081
